ID,Customer_Age,Churn,CHI_Score_Month,CHI_Score,Support_Cases_Month,Support_Cases,SP_Month,SP,Logins,Blog_Articles,Views, Days_Since_Last_Login
" 1,058 ",33,0,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00
" 1,059 ",33,0,43.00,-41.00,1.00,-2.00,3.00,0.00,-2.00,-2.00,-71.00,-4.00
" 1,060 ",30,0,71.00,10.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,30.00
" 1,061 ",33,0,161.00,83.00,0.00,0.00,0.00,0.00,8.00,1.00,53.00,31.00
" 1,062 ",32,0,176.00,46.00,0.00,0.00,0.00,0.00,4.00,1.00,-230.00,4.00
" 1,063 ",33,0,18.00,-5.00,0.00,0.00,0.00,0.00,-4.00,0.00,39.00,-67.00
" 1,064 ",28,0,145.00,16.00,0.00,0.00,0.00,0.00,-1.00,0.00,-234.00,-1.00
" 1,065 ",33,0,206.00,2.00,0.00,0.00,0.00,0.00,110.00,-1.00,-211.00,0.00
" 1,066 ",29,0,162.00,-1.00,0.00,0.00,0.00,0.00,-8.00,-1.00,71.00,-1.00
" 1,067 ",16,1,130.00,57.00,0.00,0.00,0.00,0.00,10.00,2.00,178.00,-11.00
" 1,068 ",24,0,179.00,-1.00,0.00,0.00,0.00,0.00,-19.00,0.00,-337.00,0.00
" 1,069 ",29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 1,070 ",29,0,225.00,18.00,1.00,1.00,3.00,3.00,14.00,3.00,172.00,0.00
" 1,071 ",28,0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 1,072 ",32,0,139.00,42.00,2.00,2.00,3.00,3.00,52.00,1.00,62.00,3.00
" 1,073 ",33,0,132.00,-1.00,0.00,-3.00,0.00,-3.00,3.00,0.00,-559.00,4.00
" 1,074 ",33,0,120.00,40.00,0.00,0.00,0.00,0.00,4.00,0.00,544.00,31.00
" 1,075 ",29,0,68.00,-11.00,0.00,0.00,0.00,0.00,5.00,0.00,-27.00,18.00
" 1,076 ",33,0,105.00,-1.00,0.00,0.00,0.00,0.00,2.00,0.00,454.00,-14.00
" 1,077 ",33,0,185.00,1.00,0.00,0.00,0.00,0.00,23.00,4.00,555.00,-2.00
" 1,078 ",33,0,128.00,46.00,0.00,0.00,0.00,0.00,42.00,0.00,-615.00,13.00
" 1,079 ",33,0,89.00,-2.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,3.00
" 1,080 ",33,0,75.00,-20.00,0.00,0.00,0.00,0.00,-11.00,0.00,-390.00,6.00
" 1,081 ",32,0,110.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,-40.00,2.00
" 1,082 ",32,0,128.00,-57.00,0.00,0.00,0.00,0.00,-7.00,-3.00,1247.00,1.00
" 1,083 ",33,0,193.00,65.00,0.00,0.00,0.00,0.00,86.00,4.00,114.00,-1.00
" 1,084 ",32,0,69.00,-1.00,0.00,0.00,0.00,0.00,-3.00,0.00,-17.00,1.00
" 1,085 ",32,0,110.00,2.00,0.00,0.00,0.00,0.00,12.00,0.00,375.00,5.00
" 1,086 ",32,0,69.00,-57.00,0.00,0.00,0.00,0.00,9.00,-2.00,1458.00,-2.00
" 1,087 ",32,0,115.00,-12.00,0.00,0.00,0.00,0.00,-27.00,1.00,-1157.00,0.00
" 1,088 ",30,0,154.00,13.00,1.00,1.00,3.00,3.00,-2.00,3.00,30.00,0.00
" 1,089 ",20,0,201.00,-2.00,0.00,-1.00,0.00,-3.00,76.00,0.00,22.00,0.00
" 1,090 ",32,0,101.00,-72.00,0.00,-1.00,0.00,-3.00,-15.00,-1.00,-30.00,5.00
" 1,091 ",32,0,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,-75.00,31.00
" 1,092 ",31,0,176.00,5.00,1.00,1.00,3.00,3.00,43.00,-2.00,-12.00,0.00
" 1,093 ",33,0,139.00,-7.00,0.00,0.00,0.00,0.00,47.00,-5.00,349.00,-1.00
" 1,094 ",33,0,169.00,36.00,4.00,3.00,3.00,0.00,29.00,1.00,-579.00,0.00
" 1,095 ",32,0,135.00,-37.00,0.00,0.00,0.00,0.00,-7.00,-2.00,-93.00,3.00
" 1,096 ",32,0,190.00,-37.00,5.00,1.00,3.00,0.00,34.00,-2.00,9565.00,0.00
" 1,097 ",32,0,93.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,-6.00,1.00
" 1,098 ",31,0,181.00,-1.00,0.00,0.00,0.00,0.00,0.00,-2.00,275.00,0.00
" 1,099 ",32,0,131.00,-1.00,0.00,0.00,0.00,0.00,122.00,0.00,56.00,0.00
" 1,100 ",32,0,69.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-33.00,30.00
" 1,101 ",11,0,193.00,15.00,0.00,0.00,0.00,0.00,-12.00,2.00,-45.00,-3.00
" 1,102 ",31,0,201.00,-1.00,3.00,3.00,3.00,3.00,58.00,1.00,102.00,0.00
" 1,103 ",31,0,105.00,-12.00,0.00,0.00,0.00,0.00,-14.00,0.00,17.00,0.00
" 1,104 ",32,0,182.00,2.00,0.00,0.00,0.00,0.00,44.00,2.00,8053.00,-1.00
" 1,105 ",31,0,173.00,2.00,1.00,-1.00,3.00,0.00,3.00,2.00,-1483.00,0.00
" 1,106 ",32,0,55.00,7.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,-58.00
" 1,107 ",14,1,51.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,-246.00,31.00
" 1,108 ",32,0,0.00,-22.00,0.00,0.00,0.00,0.00,-6.00,0.00,2.00,-107.00
" 1,109 ",32,0,55.00,-28.00,0.00,0.00,0.00,0.00,-1.00,0.00,-57.00,10.00
" 1,110 ",30,0,8.00,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 1,111 ",32,0,130.00,1.00,0.00,-1.00,0.00,-4.00,-5.00,0.00,-439.00,-7.00
" 1,112 ",26,0,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,31.00
" 1,113 ",31,0,105.00,-5.00,0.00,0.00,0.00,0.00,5.00,0.00,64.00,9.00
" 1,114 ",32,0,115.00,9.00,2.00,1.00,3.00,0.00,28.00,0.00,-9.00,-1.00
" 1,115 ",31,0,177.00,6.00,2.00,2.00,3.00,3.00,14.00,1.00,59.00,-13.00
" 1,116 ",31,0,186.00,-1.00,0.00,-2.00,0.00,-3.00,19.00,-3.00,-883.00,0.00
" 1,117 ",12,0,75.00,28.00,0.00,-1.00,0.00,-3.00,-7.00,0.00,0.00,-1.00
" 1,118 ",32,0,36.00,-15.00,0.00,0.00,0.00,0.00,4.00,0.00,698.00,-4.00
" 1,119 ",30,0,159.00,20.00,1.00,-4.00,3.00,0.00,-30.00,1.00,-992.00,0.00
" 1,120 ",32,0,111.00,-14.00,0.00,0.00,0.00,0.00,3.00,1.00,32.00,-20.00
" 1,121 ",32,0,117.00,-37.00,0.00,0.00,0.00,0.00,-3.00,-1.00,660.00,1.00
" 1,122 ",32,0,92.00,14.00,1.00,1.00,3.00,3.00,15.00,-1.00,-3.00,12.00
" 1,123 ",18,0,84.00,-2.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00
" 1,124 ",31,0,75.00,2.00,0.00,0.00,0.00,0.00,9.00,0.00,-12.00,-3.00
" 1,125 ",32,0,119.00,0.00,0.00,0.00,0.00,0.00,-12.00,0.00,-101.00,-1.00
" 1,126 ",28,0,84.00,-9.00,0.00,0.00,0.00,0.00,-79.00,0.00,27.00,0.00
" 1,127 ",32,0,115.00,-11.00,0.00,0.00,0.00,0.00,-6.00,-1.00,349.00,-64.00
" 1,128 ",32,0,36.00,-1.00,0.00,0.00,0.00,0.00,1.00,0.00,-613.00,-1.00
" 1,129 ",31,0,144.00,17.00,0.00,0.00,0.00,0.00,19.00,-3.00,-86.00,0.00
" 1,130 ",31,0,80.00,8.00,1.00,1.00,3.00,3.00,0.00,0.00,265.00,-21.00
" 1,131 ",31,0,298.00,-12.00,11.00,7.00,3.00,0.00,106.00,-49.00,858.00,0.00
" 1,132 ",32,0,122.00,0.00,0.00,0.00,0.00,0.00,-10.00,0.00,-476.00,1.00
" 1,133 ",32,0,166.00,-2.00,1.00,-3.00,3.00,0.00,14.00,-1.00,-792.00,0.00
" 1,134 ",32,0,120.00,23.00,0.00,0.00,0.00,0.00,3.00,0.00,-2197.00,-8.00
" 1,135 ",32,0,149.00,-11.00,0.00,-1.00,0.00,-3.00,-11.00,0.00,211.00,4.00
" 1,136 ",31,0,235.00,62.00,1.00,1.00,3.00,3.00,48.00,1.00,197.00,1.00
" 1,137 ",31,0,172.00,-6.00,0.00,0.00,0.00,0.00,25.00,3.00,1846.00,-1.00
" 1,138 ",6,0,69.00,-18.00,0.00,-1.00,0.00,-3.00,44.00,-2.00,0.00,2.00
" 1,139 ",32,0,91.00,-36.00,1.00,1.00,3.00,3.00,-3.00,-1.00,-80.00,0.00
" 1,140 ",31,0,43.00,-11.00,0.00,0.00,0.00,0.00,4.00,0.00,11.00,3.00
" 1,141 ",30,0,3.00,-73.00,0.00,-1.00,0.00,-3.00,-14.00,-2.00,-10.00,-5.00
" 1,142 ",28,0,115.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,-2.00,-1.00
" 1,143 ",32,0,0.00,-17.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,31.00
" 1,144 ",32,0,36.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
" 1,145 ",32,0,183.00,-19.00,1.00,1.00,3.00,3.00,10.00,1.00,-199.00,0.00
" 1,146 ",32,0,165.00,42.00,2.00,0.00,2.50,-0.50,49.00,2.00,124.00,0.00
" 1,147 ",23,0,54.00,25.00,0.00,0.00,0.00,0.00,14.00,0.00,2.00,5.00
" 1,148 ",19,0,93.00,-33.00,0.00,0.00,0.00,0.00,21.00,-2.00,3.00,0.00
" 1,149 ",22,0,62.00,25.00,0.00,0.00,0.00,0.00,15.00,0.00,18.00,5.00
" 1,150 ",23,0,142.00,3.00,0.00,0.00,0.00,0.00,41.00,5.00,444.00,-2.00
" 1,151 ",22,0,3.00,-26.00,0.00,0.00,0.00,0.00,-1.00,0.00,11.00,27.00
" 1,152 ",16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,31.00
" 1,153 ",15,0,103.00,-2.00,4.00,4.00,3.00,3.00,78.00,-2.00,-3.00,2.00
" 1,154 ",23,0,163.00,48.00,0.00,0.00,0.00,0.00,72.00,3.00,151.00,0.00
" 1,155 ",23,0,41.00,-33.00,0.00,0.00,0.00,0.00,0.00,0.00,279.00,31.00
" 1,156 ",23,0,140.00,-2.00,0.00,0.00,0.00,0.00,3.00,-2.00,115.00,-2.00
" 1,157 ",23,0,143.00,66.00,0.00,-2.00,0.00,-3.00,22.00,1.00,-44.00,3.00
" 1,158 ",22,0,39.00,-39.00,0.00,0.00,0.00,0.00,-2.00,0.00,-100.00,9.00
" 1,159 ",23,0,136.00,21.00,2.00,2.00,3.00,3.00,-13.00,0.00,716.00,-7.00
" 1,160 ",22,0,157.00,-6.00,0.00,0.00,0.00,0.00,24.00,-2.00,-18.00,-1.00
" 1,161 ",22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 1,162 ",21,0,159.00,45.00,0.00,0.00,0.00,0.00,8.00,1.00,-170.00,31.00
" 1,163 ",22,0,162.00,-8.00,0.00,0.00,0.00,0.00,-14.00,0.00,532.00,-2.00
" 1,164 ",22,0,155.00,63.00,1.00,1.00,3.00,3.00,18.00,2.00,-67.00,20.00
" 1,165 ",22,0,27.00,-11.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,31.00
" 1,166 ",22,0,175.00,-1.00,0.00,0.00,0.00,0.00,20.00,0.00,-136.00,0.00
" 1,167 ",19,0,129.00,21.00,1.00,0.00,3.00,1.00,118.00,2.00,-89.00,0.00
" 1,168 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 1,169 ",23,0,92.00,-3.00,0.00,0.00,0.00,0.00,-3.00,-3.00,0.00,3.00
" 1,170 ",22,0,90.00,-26.00,0.00,0.00,0.00,0.00,0.00,0.00,-838.00,31.00
" 1,171 ",20,0,31.00,10.00,0.00,0.00,0.00,0.00,2.00,0.00,6.00,31.00
" 1,172 ",21,0,115.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
" 1,173 ",22,0,111.00,13.00,0.00,0.00,0.00,0.00,41.00,0.00,-9.00,1.00
" 1,174 ",22,0,154.00,27.00,0.00,0.00,0.00,0.00,18.00,4.00,-296.00,-1.00
" 1,175 ",22,0,165.00,-26.00,0.00,0.00,0.00,0.00,1.00,-1.00,-645.00,3.00
" 1,176 ",22,0,167.00,4.00,0.00,0.00,0.00,0.00,48.00,3.00,-138.00,0.00
" 1,177 ",21,0,70.00,25.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,31.00
" 1,178 ",19,0,98.00,26.00,0.00,0.00,0.00,0.00,8.00,0.00,-899.00,30.00
" 1,179 ",23,0,82.00,-32.00,0.00,0.00,0.00,0.00,-12.00,0.00,54.00,2.00
" 1,180 ",23,0,144.00,25.00,2.00,1.00,3.00,0.00,14.00,0.00,-583.00,-14.00
" 1,181 ",23,0,0.00,-64.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00,-115.00
" 1,182 ",22,0,182.00,5.00,4.00,-1.00,3.00,0.00,79.00,4.00,131.00,0.00
" 1,183 ",23,0,123.00,7.00,2.00,-1.00,3.00,0.00,11.00,7.00,-35.00,-10.00
" 1,184 ",23,0,244.00,9.00,2.00,0.00,2.50,0.00,19.00,5.00,373.00,0.00
" 1,185 ",22,0,163.00,-2.00,0.00,0.00,0.00,0.00,3.00,0.00,-5.00,-1.00
" 1,186 ",20,0,120.00,15.00,0.00,0.00,0.00,0.00,2.00,0.00,-195.00,-3.00
" 1,187 ",21,0,93.00,-73.00,0.00,-1.00,0.00,-3.00,-35.00,-5.00,13.00,2.00
" 1,188 ",20,0,35.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,31.00
" 1,189 ",22,0,94.00,-23.00,0.00,0.00,0.00,0.00,-10.00,0.00,23.00,0.00
" 1,190 ",22,0,138.00,1.00,0.00,0.00,0.00,0.00,20.00,1.00,-899.00,-1.00
" 1,191 ",23,0,196.00,72.00,5.00,2.00,3.00,-0.33,93.00,0.00,6983.00,0.00
" 1,192 ",22,0,61.00,25.00,0.00,0.00,0.00,0.00,2.00,0.00,-5.00,31.00
" 1,193 ",7,0,72.00,-11.00,0.00,-1.00,0.00,-3.00,-17.00,-1.00,507.00,-8.00
" 1,194 ",22,0,84.00,17.00,0.00,0.00,0.00,0.00,10.00,0.00,-18.00,31.00
" 1,195 ",22,0,183.00,10.00,0.00,-2.00,0.00,-3.00,33.00,1.00,-113.00,3.00
" 1,196 ",22,0,123.00,1.00,0.00,-1.00,0.00,-3.00,14.00,0.00,69.00,0.00
" 1,197 ",22,0,137.00,59.00,1.00,0.00,3.00,0.00,39.00,1.00,25.00,-2.00
" 1,198 ",19,0,33.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,-60.00
" 1,199 ",22,0,40.00,-36.00,0.00,-1.00,0.00,-3.00,-12.00,0.00,78.00,-61.00
" 1,200 ",14,0,249.00,31.00,2.00,0.00,2.00,-1.00,213.00,9.00,-353.00,0.00
" 1,201 ",18,1,143.00,20.00,3.00,3.00,3.00,3.00,65.00,1.00,-521.00,2.00
" 1,202 ",22,1,82.00,11.00,2.00,2.00,3.00,3.00,65.00,1.00,16.00,4.00
" 1,203 ",22,0,47.00,-11.00,0.00,0.00,0.00,0.00,-3.00,0.00,19.00,1.00
" 1,204 ",22,0,25.00,-40.00,0.00,0.00,0.00,0.00,0.00,0.00,430.00,31.00
" 1,205 ",20,0,29.00,15.00,0.00,0.00,0.00,0.00,1.00,0.00,-9.00,24.00
" 1,206 ",22,0,195.00,-7.00,0.00,0.00,0.00,0.00,0.00,-1.00,-51.00,-1.00
" 1,207 ",19,0,97.00,-13.00,3.00,0.00,2.67,-0.33,10.00,-2.00,-34.00,4.00
" 1,208 ",21,0,108.00,27.00,0.00,0.00,0.00,0.00,13.00,0.00,2479.00,23.00
" 1,209 ",22,0,82.00,-15.00,0.00,0.00,0.00,0.00,-6.00,0.00,0.00,2.00
" 1,210 ",22,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 1,211 ",21,0,193.00,-1.00,0.00,0.00,0.00,0.00,23.00,0.00,-16.00,0.00
" 1,212 ",22,0,76.00,-1.00,0.00,0.00,0.00,0.00,-2.00,0.00,39.00,-26.00
" 1,213 ",22,0,143.00,0.00,0.00,-1.00,0.00,-3.00,2.00,-1.00,41.00,0.00
" 1,214 ",12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,31.00
" 1,215 ",14,0,153.00,-10.00,1.00,0.00,3.00,0.00,-10.00,1.00,8.00,0.00
" 1,216 ",22,0,194.00,89.00,1.00,0.00,3.00,0.00,103.00,4.00,108.00,0.00
" 1,217 ",22,0,200.00,23.00,0.00,-2.00,0.00,-3.00,-8.00,-1.00,871.00,0.00
" 1,218 ",22,1,139.00,-31.00,0.00,0.00,0.00,0.00,-1.00,-1.00,-264.00,0.00
" 1,219 ",21,0,63.00,-25.00,0.00,0.00,0.00,0.00,-7.00,0.00,-292.00,-104.00
" 1,220 ",22,0,188.00,35.00,0.00,0.00,0.00,0.00,193.00,3.00,-56.00,0.00
" 1,221 ",18,0,196.00,6.00,0.00,0.00,0.00,0.00,37.00,1.00,2919.00,-1.00
" 1,222 ",5,0,121.00,-7.00,11.00,5.00,3.00,-0.20,27.00,0.00,8.00,0.00
" 1,223 ",22,0,47.00,-39.00,0.00,0.00,0.00,0.00,5.00,-2.00,-9.00,2.00
" 1,224 ",19,0,130.00,-5.00,0.00,0.00,0.00,0.00,25.00,0.00,-40.00,0.00
" 1,225 ",22,0,165.00,43.00,1.00,1.00,3.00,3.00,102.00,2.00,-287.00,-2.00
" 1,226 ",22,0,181.00,34.00,0.00,0.00,0.00,0.00,56.00,-1.00,-85.00,0.00
" 1,227 ",17,0,214.00,6.00,0.00,-1.00,0.00,-3.00,17.00,10.00,263.00,-2.00
" 1,228 ",22,0,146.00,-5.00,0.00,0.00,0.00,0.00,13.00,-5.00,1052.00,5.00
" 1,229 ",22,0,45.00,-3.00,1.00,1.00,3.00,3.00,12.00,0.00,-72.00,31.00
" 1,230 ",22,0,133.00,46.00,2.00,2.00,3.00,3.00,8.00,2.00,7.00,2.00
" 1,231 ",22,0,209.00,27.00,1.00,0.00,3.00,0.00,8.00,1.00,-104.00,8.00
" 1,232 ",22,0,144.00,9.00,0.00,0.00,0.00,0.00,12.00,1.00,245.00,-2.00
" 1,233 ",21,0,173.00,13.00,1.00,1.00,3.00,3.00,3.00,1.00,-11.00,-1.00
" 1,234 ",22,0,142.00,0.00,0.00,0.00,0.00,0.00,35.00,6.00,12.00,-1.00
" 1,235 ",22,0,169.00,-18.00,0.00,-1.00,0.00,-3.00,30.00,-2.00,-738.00,0.00
" 1,236 ",21,0,0.00,-35.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,31.00
" 1,237 ",15,0,151.00,56.00,0.00,0.00,0.00,0.00,25.00,0.00,-13.00,-18.00
" 1,238 ",17,0,65.00,25.00,0.00,0.00,0.00,0.00,6.00,0.00,-79.00,31.00
" 1,239 ",12,0,145.00,0.00,0.00,-5.00,0.00,-3.00,-74.00,-5.00,68.00,0.00
" 1,240 ",22,0,3.00,-35.00,0.00,-1.00,0.00,-3.00,-10.00,0.00,-7.00,9.00
" 1,241 ",22,0,40.00,11.00,0.00,0.00,0.00,0.00,3.00,0.00,-4.00,6.00
" 1,242 ",22,0,130.00,2.00,0.00,0.00,0.00,0.00,12.00,4.00,-167.00,0.00
" 1,243 ",20,0,179.00,14.00,0.00,0.00,0.00,0.00,9.00,-1.00,41.00,2.00
" 1,244 ",4,0,180.00,145.00,6.00,4.00,3.00,0.00,204.00,34.00,1.00,3.00
" 1,245 ",22,0,125.00,0.00,1.00,1.00,3.00,3.00,51.00,0.00,1957.00,0.00
" 1,246 ",22,0,125.00,20.00,2.00,2.00,3.50,3.50,37.00,0.00,0.00,0.00
" 1,247 ",22,1,57.00,0.00,0.00,-1.00,0.00,-3.00,17.00,0.00,0.00,11.00
" 1,248 ",22,0,129.00,4.00,1.00,1.00,0.00,0.00,25.00,1.00,-162.00,0.00
" 1,249 ",21,0,196.00,-12.00,0.00,0.00,0.00,0.00,-22.00,-2.00,1083.00,-1.00
" 1,250 ",21,0,110.00,-19.00,0.00,0.00,0.00,0.00,12.00,2.00,51.00,3.00
" 1,251 ",21,0,49.00,-24.00,0.00,0.00,0.00,0.00,-5.00,0.00,0.00,1.00
" 1,252 ",22,0,86.00,14.00,0.00,0.00,0.00,0.00,21.00,0.00,-404.00,-6.00
" 1,253 ",21,0,205.00,62.00,0.00,0.00,0.00,0.00,113.00,2.00,19.00,0.00
" 1,254 ",22,0,152.00,37.00,2.00,2.00,3.00,3.00,47.00,5.00,28.00,-20.00
" 1,255 ",22,0,102.00,9.00,0.00,0.00,0.00,0.00,-5.00,0.00,606.00,-19.00
" 1,256 ",22,0,103.00,47.00,0.00,0.00,0.00,0.00,6.00,2.00,3.00,4.00
" 1,257 ",21,0,91.00,-58.00,0.00,-2.00,0.00,-3.00,-6.00,-4.00,-90.00,3.00
" 1,258 ",22,0,161.00,-14.00,0.00,0.00,0.00,0.00,-2.00,-1.00,36.00,0.00
" 1,259 ",21,0,103.00,38.00,0.00,0.00,0.00,0.00,1.00,1.00,-105.00,16.00
" 1,260 ",22,0,114.00,-50.00,0.00,-4.00,0.00,-3.00,57.00,-1.00,-31.00,0.00
" 1,261 ",22,0,90.00,-37.00,1.00,1.00,3.00,3.00,4.00,-1.00,-9.00,12.00
" 1,262 ",21,0,17.00,-40.00,0.00,0.00,0.00,0.00,-3.00,0.00,-109.00,4.00
" 1,263 ",22,0,218.00,13.00,24.00,14.00,3.00,0.10,78.00,-2.00,-250.00,0.00
" 1,264 ",20,0,165.00,-26.00,0.00,0.00,0.00,0.00,-36.00,0.00,29.00,3.00
" 1,265 ",19,0,179.00,6.00,0.00,0.00,0.00,0.00,8.00,7.00,-1029.00,1.00
" 1,266 ",21,0,125.00,-2.00,0.00,0.00,0.00,0.00,0.00,-2.00,-25.00,1.00
" 1,267 ",22,0,131.00,-5.00,0.00,0.00,0.00,0.00,-18.00,-2.00,-40.00,-1.00
" 1,268 ",9,0,145.00,-15.00,1.00,1.00,3.00,3.00,6.00,0.00,-189.00,0.00
" 1,269 ",21,0,146.00,-18.00,0.00,0.00,0.00,0.00,59.00,0.00,39.00,1.00
" 1,270 ",19,0,193.00,20.00,4.00,4.00,3.00,3.00,72.00,1.00,-467.00,4.00
" 1,271 ",21,0,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,31.00
" 1,272 ",20,1,107.00,-26.00,0.00,0.00,0.00,0.00,-20.00,0.00,-116.00,7.00
" 1,273 ",21,0,55.00,-17.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,31.00
" 1,274 ",20,0,246.00,10.00,0.00,0.00,0.00,0.00,49.00,1.00,82.00,-1.00
" 1,275 ",21,0,73.00,0.00,1.00,-4.00,3.00,0.00,-10.00,0.00,14.00,-1.00
" 1,276 ",21,0,26.00,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.00,31.00
" 1,277 ",14,0,5.00,-20.00,0.00,-1.00,0.00,-4.00,-22.00,0.00,4.00,-33.00
" 1,278 ",20,0,137.00,11.00,0.00,0.00,0.00,0.00,4.00,1.00,10.00,-17.00
" 1,279 ",21,0,134.00,-1.00,0.00,0.00,0.00,0.00,-12.00,0.00,-358.00,1.00
" 1,280 ",20,0,71.00,-1.00,0.00,0.00,0.00,0.00,1.00,0.00,49.00,14.00
" 1,281 ",19,0,128.00,-29.00,3.00,2.00,3.00,0.00,-1.00,-11.00,23.00,0.00
" 1,282 ",12,0,7.00,-36.00,0.00,0.00,0.00,0.00,-9.00,0.00,-14.00,2.00
" 1,283 ",20,1,136.00,-12.00,1.00,0.00,3.00,1.00,-15.00,0.00,-276.00,-1.00
" 1,284 ",22,0,107.00,-37.00,0.00,0.00,0.00,0.00,33.00,-2.00,-4468.00,0.00
" 1,285 ",22,0,91.00,-2.00,0.00,0.00,0.00,0.00,18.00,0.00,156.00,0.00
" 1,286 ",22,0,20.00,-77.00,0.00,0.00,0.00,0.00,-2.00,-2.00,82.00,12.00
" 1,287 ",22,0,24.00,-72.00,0.00,-1.00,0.00,-3.00,-6.00,-1.00,-2.00,24.00
" 1,288 ",21,0,114.00,33.00,0.00,0.00,0.00,0.00,4.00,0.00,-93.00,31.00
" 1,289 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 1,290 ",22,0,133.00,11.00,1.00,0.00,2.00,-1.00,38.00,0.00,-1760.00,4.00
" 1,291 ",22,0,21.00,-14.00,0.00,0.00,0.00,0.00,1.00,0.00,-75.00,-47.00
" 1,292 ",21,0,215.00,-4.00,0.00,0.00,0.00,0.00,38.00,-1.00,-9962.00,3.00
" 1,293 ",22,0,191.00,-10.00,0.00,0.00,0.00,0.00,-6.00,-5.00,-22.00,3.00
" 1,294 ",20,0,46.00,-52.00,0.00,0.00,0.00,0.00,-14.00,0.00,7.00,3.00
" 1,295 ",21,0,109.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,16.00,-14.00
" 1,296 ",22,0,79.00,14.00,2.00,1.00,2.50,-0.50,18.00,0.00,46.00,-34.00
" 1,297 ",18,0,71.00,43.00,0.00,0.00,0.00,0.00,14.00,0.00,43.00,31.00
" 1,298 ",22,0,278.00,13.00,3.00,-5.00,3.00,0.00,98.00,3.00,-346.00,0.00
" 1,299 ",21,0,147.00,32.00,1.00,1.00,3.00,3.00,59.00,2.00,-53.00,-3.00
" 1,300 ",22,0,207.00,4.00,6.00,0.00,3.00,0.00,99.00,4.00,521.00,0.00
" 1,301 ",22,0,6.00,-10.00,0.00,0.00,0.00,0.00,-36.00,0.00,4.00,0.00
" 1,302 ",17,0,163.00,9.00,0.00,0.00,0.00,0.00,4.00,0.00,-18.00,14.00
" 1,303 ",21,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00
" 1,304 ",21,0,150.00,-20.00,1.00,-1.00,3.00,0.00,15.00,0.00,-53.00,2.00
" 1,305 ",21,0,62.00,-11.00,0.00,0.00,0.00,0.00,0.00,0.00,-83.00,31.00
" 1,306 ",21,0,142.00,-12.00,0.00,-1.00,0.00,-3.00,-4.00,0.00,-93.00,0.00
" 1,307 ",13,0,172.00,-21.00,0.00,-1.00,0.00,-3.00,55.00,-4.00,218.00,10.00
" 1,308 ",21,0,145.00,6.00,1.00,-3.00,3.00,0.00,3.00,-4.00,-81.00,-1.00
" 1,309 ",22,0,124.00,14.00,1.00,1.00,3.00,3.00,27.00,0.00,139.00,6.00
" 1,310 ",21,0,124.00,-3.00,7.00,3.00,3.00,0.00,27.00,1.00,-349.00,-1.00
" 1,311 ",25,0,150.00,19.00,0.00,0.00,0.00,0.00,45.00,-1.00,35.00,-3.00
" 1,312 ",21,0,87.00,-26.00,0.00,0.00,0.00,0.00,-3.00,0.00,198.00,5.00
" 1,313 ",22,0,200.00,-6.00,3.00,3.00,2.33,2.33,89.00,-10.00,140.00,-1.00
" 1,314 ",21,0,200.00,20.00,3.00,3.00,3.00,3.00,26.00,8.00,3267.00,0.00
